articleId,channelId,sourceId,title,publishDate,passedPreFilter,preFilterReason,fromCache,calledAi,durationMs,tokens,isActivity,confidence,type,activityTitle,startAt,endAt,location,registration,summary,isActivity
1646,dept-xtw,xtw-txfc,听！乐队旋律燃爆深技大,1/15/2025,FALSE,,FALSE,TRUE,555,1230,TRUE,0.9,演出,乐队旋律燃爆深技大,,,,,乐队演出活动在深技大举行。,0
1645,dept-xtw,xtw-kjcx,19项大奖！拿下！,1/15/2025,FALSE,,FALSE,TRUE,445,1208,FALSE,0.95,,,,,,,,0
1644,dept-xtw,xtw-txfc,英语辩论社 | 第三期英辩工作坊圆满举办！,1/15/2025,TRUE,title:工作坊,FALSE,TRUE,401,1216,FALSE,0.92,,,,,,,,0
1643,dept-xtw,xtw-txfc,在深技大，“粤”听“粤”上头,1/15/2025,FALSE,,FALSE,TRUE,433,1216,FALSE,0.95,,,,,,,,0
1642,dept-xtw,xtw-dtyl,星火留行 | 智启社区新篇 慧筑幸福家园,1/15/2025,FALSE,,FALSE,TRUE,431,1220,FALSE,0.95,,,,,,,,0
1610,dept-xtw,xtw-shetuan,深圳技术大学学生社团管理办法,8/30/2024,FALSE,,FALSE,TRUE,407,1207,FALSE,0.95,,,,,,,,0
1609,dept-xtw,xtw-shetuan,深圳技术大学学生社团指导教师管理实施细则,8/30/2024,FALSE,,FALSE,TRUE,423,1210,FALSE,0.95,,,,,,,,0
1571,dept-xtw,xtw-dtyl,青年大学习：青春为中国式现代化挺膺担当（绿色发展篇）,6/7/2024,FALSE,,FALSE,TRUE,412,1217,FALSE,0.95,,,,,,,,0
1521,dept-xtw,xtw-kjcx,全国第二名！深技大赛车工作室再获大奖,3/17/2024,TRUE,title:大赛,FALSE,TRUE,426,1213,FALSE,0.95,,,,,,,,0
1519,dept-xtw,xtw-jjfw,深技大举办2023年消防救援疏散演练暨消防教育体验活动,3/17/2024,FALSE,,FALSE,TRUE,822,1257,TRUE,0.92,演习,消防救援疏散演练暨消防教育体验活动,11/9/2023,,,,深技大举办消防救援疏散演练及消防教育体验活动。,0
1518,dept-xtw,xtw-kjcx,深技大首次承办的这场中国最顶级大学生编程赛事，办得漂亮！,3/17/2024,FALSE,,FALSE,TRUE,426,1219,FALSE,0.95,,,,,,,,0
1500,dept-xtw,xtw-jjfw,星火留行｜“创趣艺术心，画绽童真梦”主题绘画活动?,3/15/2024,FALSE,,FALSE,TRUE,813,1256,TRUE,0.9,展览,“创趣艺术心，画绽童真梦”主题绘画活动,,,,,“创趣艺术心，画绽童真梦”主题绘画活动。,0
1448,dept-xtw,xtw-qmgc,青马工程读书分享会 | 以书寻真知，照亮内心之光,6/16/2023,TRUE,title:分享会,FALSE,TRUE,611,1248,TRUE,0.9,读书会,青马工程读书分享会,,,,,青马工程读书分享会，以书寻真知，照亮内心之光。,0
1434,dept-xtw,xtw-qmgc,传承红色基因 赓续奋斗荣光|第二期校青马班赴广州实践研学,6/2/2023,FALSE,,FALSE,TRUE,409,1224,FALSE,0.95,,,,,,,,0
1373,dept-xtw,xtw-hjqk,无畏征途、不负所爱，深技大街舞团、舞蹈团晋级大学生舞蹈大赛省赛！,5/8/2023,TRUE,title:大赛,FALSE,TRUE,442,1226,FALSE,0.95,,,,,,,,0
1323,dept-xtw,xtw-shsj,追寻红色文化足迹，青春献礼二十大,8/29/2022,FALSE,,FALSE,TRUE,430,1211,FALSE,0.95,,,,,,,,0
1322,dept-xtw,xtw-shsj,这个夏天，我们一起去支教,8/29/2022,FALSE,,FALSE,TRUE,432,1208,FALSE,0.95,,,,,,,,0
1321,dept-xtw,xtw-shsj,学党史，正青春,8/29/2022,FALSE,,FALSE,TRUE,417,1206,FALSE,0.95,,,,,,,,0
1320,dept-xtw,xtw-shsj,暑期社会实践奔赴乡村，青春力量助力乡村振兴,8/29/2022,FALSE,,FALSE,TRUE,425,1210,FALSE,0.95,,,,,,,,0
1319,dept-xtw,xtw-shsj,青春进行时,8/29/2022,FALSE,,FALSE,TRUE,425,1204,FALSE,0.95,,,,,,,,0
1317,dept-xtw,xtw-shsj,学习革命精神，铭记伟人历史,9/19/2023,FALSE,,FALSE,TRUE,403,1209,FALSE,0.95,,,,,,,,0
1279,dept-xtw,xtw-shetuan,简介：网球社是由一群技大网球爱好者组成的体育类社团，无论你是新手还是大大，只要你对网球有足够的热情，就来加入网球协会吧！,6/15/2022,FALSE,,FALSE,TRUE,421,1235,FALSE,0.95,,,,,,,,0
1278,dept-xtw,xtw-shetuan,简介：深圳技术大学围棋社旨在为校内围棋爱好者提供一个学习交流的平台。我们希望能推动围棋在校园内的普及和发展，欢迎所有对围棋感兴趣的...,6/15/2022,FALSE,,FALSE,TRUE,540,1236,FALSE,0.95,,,,,,,,0
1277,dept-xtw,xtw-shetuan,简介：深技大德语社面向全校所有德语爱好者、德语学习者，传播与介绍德语文化，展示丰富多彩的德语世界，打造良好的文化交流和学习氛围。,6/14/2022,FALSE,,FALSE,TRUE,408,1241,FALSE,0.95,,,,,,,,0
1276,dept-xtw,xtw-shetuan,音乐剧社,6/14/2022,FALSE,,FALSE,TRUE,428,1204,FALSE,0.95,,,,,,,,0
1275,dept-xtw,xtw-xzfc,十大青年之“艺韵青年”,6/14/2022,FALSE,,FALSE,TRUE,485,1209,FALSE,0.95,,,,,,,,0
1273,dept-xtw,xtw-zttr,“活力在基层”优秀项目公布啦！,6/14/2022,FALSE,,FALSE,TRUE,483,1212,FALSE,0.95,,,,,,,,0
1272,dept-xtw,xtw-hjqk,喜报：我校先进集体和个人获上级团组织表彰！,5/18/2022,FALSE,,FALSE,TRUE,496,1215,FALSE,0.95,,,,,,,,0
1265,dept-xtw,xtw-hjqk,五四评优 | 深圳技术大学2021-2022年度先进个人和集体表彰！,6/10/2022,FALSE,,FALSE,TRUE,424,1228,FALSE,0.95,,,,,,,,0
1264,dept-xtw,xtw-hjqk,喜报 | “活力在基层”主题团日竞赛“十佳”“百优”“千入围”统统获奖！,6/10/2022,TRUE,title:竞赛,FALSE,TRUE,414,1228,FALSE,0.95,,,,,,,,0
1260,dept-xtw,xtw-qmgc,青马工程 | 发出青年声音，诠释青年担当,6/10/2022,FALSE,,FALSE,TRUE,395,1215,FALSE,0.95,,,,,,,,0
1259,dept-xtw,xtw-qmgc,青马工程|读书分享会，在读书中明理,6/10/2022,TRUE,title:分享会,FALSE,TRUE,721,1238,TRUE,0.9,读书会,青马工程读书分享会,,,,,青马工程读书分享会，旨在通过阅读交流明理。,0
1258,dept-xtw,xtw-qmgc,青马工程 | 黄埔军校学军史 农讲所里忆风云,6/10/2022,FALSE,,FALSE,TRUE,429,1222,FALSE,0.95,,,,,,,,0
1257,dept-xtw,xtw-qmgc,青马工程 | 青马扬帆正当时,6/10/2022,FALSE,,FALSE,TRUE,415,1215,FALSE,0.95,,,,,,,,0
1252,dept-xtw,xtw-zttr,“活力在基层”主题团日竞赛活动|校级“优秀项目”回顾！,6/9/2022,TRUE,title:竞赛,FALSE,TRUE,451,1221,FALSE,0.95,,,,,,,,0
1215,dept-xtw,xtw-xzfc,十大青年之“匠心青年”,6/6/2022,FALSE,,FALSE,TRUE,453,1208,FALSE,0.95,,,,,,,,0
1214,dept-xtw,xtw-xzfc,十大青年之“公益青年”,6/6/2022,FALSE,,FALSE,TRUE,411,1208,FALSE,0.95,,,,,,,,0
1213,dept-xtw,xtw-xzfc,十大青年之“笃学青年”,6/6/2022,FALSE,,FALSE,TRUE,475,1209,FALSE,0.95,,,,,,,,0
1212,dept-xtw,xtw-xzfc,十大青年之“敢闯青年”,5/18/2022,FALSE,,FALSE,TRUE,470,1209,FALSE,0.95,,,,,,,,0
1211,dept-xtw,xtw-xzfc,十大青年之“抗疫青年”,5/30/2022,FALSE,,FALSE,TRUE,482,1208,FALSE,0.95,,,,,,,,0
wx_8YVKT6RP6hmd0YfivXPi_A,dept-xtw,xtw-txfc,将昨夜星河，刻入记忆光盘 | “星空之夜”舞会高光时刻全回顾,11/19/2025,FALSE,,FALSE,TRUE,424,1226,FALSE,0.92,,,,,,,,0
wx_fGbAWFmdKQ_SFRMsqR1v8A,dept-xtw,xtw-jjfw,星火留行|“星火流光，幻彩童梦”科普课堂,11/19/2025,FALSE,,FALSE,TRUE,588,1243,TRUE,0.9,活动,星火留行科普课堂,,,,,“星火流光，幻彩童梦”科普课堂活动。,0
wx_gVddxZeaNwauwlMAxaV0fw,dept-xtw,xtw-kjcx,全国一等奖！他们用AI让千年文物“重生”,11/19/2025,FALSE,,FALSE,TRUE,487,1212,FALSE,0.95,,,,,,,,0
1552,job,jyzd-tzgg,深圳市龙华区教育局面向2026届应届毕业生公开招聘公办幼儿园教师公告,1/12/2026,FALSE,,FALSE,TRUE,438,1220,FALSE,0.95,,,,,,,,0
1551,job,jyzd-tzgg,“寒假促就业暖心行动”深圳技术大学2026届毕业生线上双选会,1/12/2026,FALSE,,FALSE,TRUE,658,1251,TRUE,0.95,招聘会,寒假促就业暖心行动2026届毕业生线上双选会,,,线上,,深圳技术大学2026届毕业生线上双选会。,1
1531,job,jyzd-gzdt,就”在南粤 ·“职”通未来 广东省高校联合2026届毕业生空中双选会 邀请函,11/17/2025,TRUE,title:邀请函,FALSE,TRUE,802,1278,TRUE,0.92,招聘会,南粤 职通未来 广东省高校联合2026届毕业生空中双选会,,,线上,邀请函,广东省高校联合2026届毕业生空中双选会，线上举办。,1
1521,job,jyzd-tzgg,双十一，不止购物！深技大名企招聘会，直面HR，offer现场直通！,11/10/2025,TRUE,title:招聘会,FALSE,TRUE,760,1264,TRUE,0.95,招聘会,深技大名企招聘会,2025-11-11T00:00,,,,深技大名企招聘会，直面HR，offer现场直通。,1
1492,job,jyzd-jyzd,关于举办2025年下半年 “中央专项彩票公益金宏志助航计划”全国高校 毕业生就业能力提升培训的通知,10/20/2025,FALSE,,FALSE,TRUE,650,1266,TRUE,0.92,培训,“中央专项彩票公益金宏志助航计划”全国高校毕业生就业能力提升培训,,,,,2025年下半年全国高校毕业生就业能力提升培训。,1
1485,job,jyzd-gzdt,关于开展《2026公务员考试报考指导公务员》讲座的通知,9/25/2025,TRUE,title:讲座,FALSE,TRUE,604,1243,TRUE,0.92,讲座,《2026公务员考试报考指导》,,,,,关于开展2026年公务员考试报考指导的讲座。,1
1484,job,jyzd-gzdt,关于开展《2026国考和省考备考解读》讲座的通知,9/22/2025,TRUE,title:讲座,FALSE,TRUE,664,1251,TRUE,0.95,讲座,《2026国考和省考备考解读》,,,,,关于开展2026年国考和省考备考解读的讲座。,1
1481,job,jyzd-tzgg,教育部学生服务与素质发展中心指导 前程无忧-Job One高校专属线上双选会-深圳技术大学专场,9/12/2025,FALSE,,FALSE,TRUE,681,1266,TRUE,0.92,招聘会,前程无忧-Job One高校专属线上双选会-深圳技术大学专场,,,线上,,教育部学生服务与素质发展中心指导的高校专属线上双选会。,1
1476,job,jyzd-tzgg,“菁英聚鹏城” 深圳市属国企2026校园招聘简章,9/10/2025,FALSE,,FALSE,TRUE,627,1252,TRUE,0.92,招聘会,深圳市属国企2026校园招聘简章,,,,详见简章,深圳市属国企2026校园招聘简章。,1
1473,job,jyzd-jyzc,关于受理2026届毕业生求职创业补贴的通知,9/8/2025,FALSE,,FALSE,TRUE,457,1211,FALSE,0.95,,,,,,,,0
1300,job,jyzd-jyzd,2023届毕业生就业月历,1/18/2024,FALSE,,FALSE,TRUE,407,1208,FALSE,0.95,,,,,,,,
1288,job,jyzd-jyzc,2023年2-3月广州高校毕业生校园专场招聘会,2/3/2023,TRUE,title:招聘会,FALSE,TRUE,741,1253,TRUE,0.92,招聘会,广州高校毕业生校园专场招聘会,2/3/2023,,广州,,2023年2-3月广州高校毕业生校园专场招聘会。,1
1284,job,jyzd-jyzc,关于受理2023届毕业生求职创业补贴申请的通知,1/18/2024,FALSE,,FALSE,TRUE,420,1212,FALSE,0.95,,,,,,,,0
1283,job,jyzd-jyzc,2022年广东高校毕业生志愿服务乡村振兴活动来了,1/18/2024,FALSE,,FALSE,TRUE,525,1212,FALSE,0.95,,,,,,,,1
1282,job,jyzd-jyzc,教育部高校毕业生就业创业政策宣传月：《普通高校学生应征入伍政策公告》,1/18/2024,FALSE,,FALSE,TRUE,418,1220,FALSE,0.95,,,,,,,,1
1281,job,jyzd-jyzc,教育部高校毕业生就业创业政策宣传月：《普通高校毕业生基层就业政策公告》,1/18/2024,FALSE,,FALSE,TRUE,387,1218,FALSE,0.95,,,,,,,,1
1280,job,jyzd-jyzc,教育部高校毕业生就业创业政策宣传月：《普通高校学生自主创业政策公告》,1/18/2024,FALSE,,FALSE,TRUE,456,1218,FALSE,0.95,,,,,,,,0
1279,job,jyzd-jyzc,广东省教育厅 广东省人力资源和社会保障厅关于推广使用电子就业协议书的通知,1/18/2024,FALSE,,FALSE,TRUE,472,1219,FALSE,0.95,,,,,,,,0
wx_L-qaI8Jebhtng2qFyZFj8w,job,jyzd-tzgg,【企业邀请函】|深圳技术大学2025年秋季就业双选会,9/8/2025,TRUE,title:邀请函,FALSE,TRUE,776,1250,TRUE,0.95,招聘会,深圳技术大学2025年秋季就业双选会,,,,,深圳技术大学2025年秋季就业双选会。,1
wx_32WC7BfXqINVFs_BYaNPVw,job,jyzd-jyzc,想去基层？这3个项目，1分钟带你了解！,1/18/2024,FALSE,,FALSE,TRUE,463,1212,FALSE,0.95,,,,,,,,0
wx_sxKy_sNXd9F4B9u4qQLKvQ,job,jyzd-gzdt,【学生邀请函】深圳高科技产业2025年秋季大学校园招聘会（生物医药专场）,10/22/2025,TRUE,title:招聘会,FALSE,TRUE,665,1256,TRUE,0.92,招聘会,深圳高科技产业2025年秋季大学校园招聘会（生物医药专场）,,,,,深圳高科技产业2025年秋季大学校园招聘会（生物医药专场）。,1
wx_hfVvRLSbx78RrDAKZ4BOjA,job,jyzd-jyzd,面试热问：你最大的优点是什么？来看回答技巧及范例,1/18/2024,FALSE,,FALSE,TRUE,558,1215,FALSE,0.95,,,,,,,,0
wx_CffFYyoAX9dR_vgh3a5xBA,job,jyzd-jyzd,三个要点帮你稳过试用期,1/18/2024,FALSE,,FALSE,TRUE,468,1208,FALSE,0.95,,,,,,,,0
wx_Dz5yz11MT7sxB8ws_A6aUw,job,jyzd-gzdt,招聘会 | 2026年深圳市福田区“优才中国行”校园招聘活动深圳技术大学站火热开启！,3/20/2026,TRUE,title:招聘会,FALSE,TRUE,784,1275,TRUE,0.95,招聘会,深圳市福田区‘优才中国行’校园招聘活动深圳技术大学站,3/20/2026,,,,深圳市福田区‘优才中国行’校园招聘活动在深圳技术大学举行。,1
wx_W2jzw9P5J9EKwsDkDW7hcw,job,jyzd-tzgg,深圳技术大学中德智能制造学院、商学院、工程物理学院、城市交通与物流学院2025年秋季联合就业双选会邀请函,10/10/2025,TRUE,title:邀请函,FALSE,TRUE,1082,1330,TRUE,0.98,招聘会,中德智能制造学院、商学院、工程物理学院、城市交通与物流学院2025年秋季联合就业双选会,2025-10-25T09:00,2025-10-25T17:00,学校体育馆,请扫码报名,2025年秋季联合就业双选会将于10月25日在学校体育馆举行，欢迎毕业生参加。,1
wx_C6q0xj_PKamw5arbafpIGg,job,jyzd-jyzc,政策知多少|①高校毕业生就业服务公告,7/9/2024,FALSE,,FALSE,TRUE,477,1211,FALSE,0.95,,,,,,,,0
wx_BxlJjoBy2PjxnY6BLpLkkg,job,jyzd-jyzd,应届毕业生求职，如何回答“有没有工作经验”这个问题？,1/18/2024,FALSE,,FALSE,TRUE,438,1211,FALSE,0.95,,,,,,,,0
wx_tgp4hEFwqXKAidSrM7DeCA,job,jyzd-jyzd,选课在即|生涯规划&就业指导课程就等你啦！,9/8/2025,FALSE,,FALSE,TRUE,432,1216,FALSE,0.95,,,,,,,,1
wx_TWbJs_DVv3NIAcvndoX7hw,job,jyzd-tzgg,2026届|深圳技术大学2026届毕业生生源信息重磅发布！,9/8/2025,FALSE,,FALSE,TRUE,427,1221,FALSE,0.95,,,,,,,,0
wx_jDDBRjYf6PXAU5nDHCmkiw,job,jyzd-tzgg,400+国有企业、5000+岗位，等您来！,4/16/2026,FALSE,,FALSE,TRUE,404,1218,FALSE,0.95,,,,,,,,1
wx_uy0GL4HxsSQZU46UHcd9Gw,job,jyzd-tzgg,致用人单位|深圳技术大学2026年春季校园招聘活动安排,3/9/2026,FALSE,,FALSE,TRUE,602,1244,TRUE,0.92,招聘会,深圳技术大学2026年春季校园招聘活动安排,,,,,2026年春季校园招聘活动安排。,0
ext_1607032686,job,jyzd-tzgg,共青团中央所属单位2026年度高校毕业生公开招聘公告,12/16/2025,FALSE,,FALSE,TRUE,441,1214,FALSE,0.95,,,,,,,,0
wx_MI1li7kt8SlgN9-woP4n6w,job,jyzd-jyzc,政策知多少|③高校学生自主创业政策公告,7/9/2024,FALSE,,FALSE,TRUE,441,1212,FALSE,0.95,,,,,,,,0
wx_FaGzBfvFoIa9-2kChWsXqQ,job,jyzd-gzdt,喜报：我校在第三届全国大学生职业规划大赛广东省分赛决赛中荣获佳绩,3/12/2026,TRUE,title:大赛,FALSE,TRUE,427,1220,FALSE,0.95,,,,,,,,0
wx_N4ijdeJhCmUL-gKxurfnNQ,job,jyzd-tzgg,“百万英才汇南粤”春招岗位“全景图”来啦！1次活动，2场招聘，7w+好岗等你来解锁,3/9/2026,FALSE,,FALSE,TRUE,1054,1293,TRUE,0.92,招聘会,“百万英才汇南粤”春招岗位全景图,,,,1次活动，2场招聘，7w+好岗等你来解锁,“百万英才汇南粤”春招活动，包含1次活动和2场招聘，提供7w+岗位。,1
wx_jSatF8_HbrSfqhMv7ApPYg,job,jyzd-gzdt,TCL、华为、腾讯、比亚迪、优必选、顺丰……大厂HR都来了,3/12/2026,FALSE,,FALSE,TRUE,503,1234,TRUE,0.9,招聘会,大厂HR专场,,,,,多家知名企业HR前来参加招聘会。,0
ext_311603128,job,jyzd-jyzc,四川省绵阳市2022年下半年招才引智活动面向全国引进高层次和急需紧缺人才公告,1/18/2024,FALSE,,FALSE,TRUE,523,1222,FALSE,0.95,,,,,,,,0
wx_pol9IR1yrfEX0U6YU6CBdw,job,jyzd-gzdt,招聘会 | 重磅！3月24日深圳技术大学2026春季就业双选会来啦！,3/20/2026,TRUE,title:招聘会,FALSE,TRUE,833,1269,TRUE,0.95,招聘会,2026春季就业双选会,3/24/2026,,,,深圳技术大学2026春季就业双选会将于3月24日举行。,1
wx_kH0Ffg2DpHjCTII0BR2kgA,job,jyzd-gzdt,深圳技术大学2026年深圳精英企业专场招聘会（第二场）圆满举办,4/2/2026,TRUE,title:招聘会,FALSE,TRUE,481,1220,FALSE,0.95,,,,,,,,0
wx_ZVWKyoHMRgrnk4Jdcz3x_g,job,jyzd-jyzd,广东省2026年考试录用公务员公告,10/20/2025,FALSE,,FALSE,TRUE,461,1210,FALSE,0.95,,,,,,,,1
wx_80MBI0KTZNJML8v2dav8Og,job,jyzd-jyzd,深圳市人力资源生态服务平台现已开放试用！快来领取AI模拟面试及导师1对1指导服务使用指南,2/13/2025,FALSE,,FALSE,TRUE,421,1223,FALSE,0.95,,,,,,,,0
wx_wI7jVo8_O-IESOsh7SftTw,job,jyzd-gzdt,深圳技术大学2026年深圳精英企业专场招聘会（第二场）,3/12/2026,TRUE,title:招聘会,FALSE,TRUE,700,1246,TRUE,0.95,招聘会,深圳精英企业专场招聘会（第二场）,,,,,深圳技术大学2026年深圳精英企业专场招聘会（第二场）。,1
wx_m4DLjxz4WRjAL4ZYGvEiBQ,job,jyzd-tzgg,学生邀请函】百万英才汇南粤｜2025年秋季深圳技术大学高新技术产业专场招聘会,10/27/2025,TRUE,title:招聘会,FALSE,TRUE,641,1258,TRUE,0.92,招聘会,百万英才汇南粤 2025 秋季深圳技术大学高新技术产业专场招聘会,,,,,2025年秋季高新技术产业专场招聘会。,1
wx_mQXdfXtdjOcYZZwGumGdww,job,jyzd-jyzc,政策知多少|④高校学生应征入伍政策公告,7/9/2024,FALSE,,FALSE,TRUE,396,1214,FALSE,0.95,,,,,,,,0
wx_mO4M_VbYfDnVC20kdTTeLQ,job,jyzd-tzgg,【企业邀请函】深圳技术大学2026年春季就业双选会,3/9/2026,TRUE,title:邀请函,FALSE,TRUE,765,1259,TRUE,0.92,招聘会,深圳技术大学2026年春季就业双选会,,,,企业邀请函,深圳技术大学2026年春季就业双选会，企业邀请函形式发布。,1
wx_KmG3hvLrd7h7NSnGzfkGYA,job,jyzd-tzgg,【用人单位邀请函】5月27日深圳技术大学2025年春季就业实习双选会,5/14/2025,TRUE,title:邀请函,FALSE,TRUE,750,1272,TRUE,0.95,招聘会,2025年春季就业实习双选会,5/27/2025,,,,深圳技术大学2025年春季就业实习双选会将于5月27日举行。,1
wx_pbdkM5VsCp-mALXQDMq2eQ,job,jyzd-jyzc,政策知多少|②高校毕业生基层就业政策公告,7/9/2024,FALSE,,FALSE,TRUE,408,1212,FALSE,0.95,,,,,,,,0
wx_DrlAuI-hqnr3cMggSPKYAA,job,jyzd-gzdt,最高年薪50-60万！大湾区名企组团来深技大“抢人”,5/14/2025,FALSE,,FALSE,TRUE,415,1221,FALSE,0.95,,,,,,,,0
wx_E8nxjQcTYZnll7Y5BP-nbg,job,jyzd-jyzd,在准备入职时，还有哪些问题需要考虑？,1/18/2024,FALSE,,FALSE,TRUE,418,1210,FALSE,0.95,,,,,,,,0
wx_Vzl5Y99QM1WrfzXg2-QT_w,job,jyzd-jyzd,秋招对应届毕业生有多重要？,1/18/2024,FALSE,,FALSE,TRUE,363,1206,FALSE,0.95,,,,,,,,0
2047,dept-intl,intl-jdxw,香港树仁大学李绮雯教授应邀赴深技大开展学术与招生宣讲,12/31/2025,FALSE,,FALSE,TRUE,520,1220,FALSE,0.95,,,,,,,,0
2042,dept-intl,intl-lfjl,奥地利高校师生团来访深技大,11/20/2025,FALSE,,FALSE,TRUE,424,1210,FALSE,0.95,,,,,,,,0
2041,dept-intl,intl-jdxw,奥地利高校师生团来访深技大,11/20/2025,FALSE,,FALSE,TRUE,414,1210,FALSE,0.95,,,,,,,,0
2038,dept-intl,intl-lfjl,西班牙加泰罗尼亚理工大学Euncet商学院代表团访问深技大,1/26/2026,FALSE,,FALSE,TRUE,402,1217,FALSE,0.95,,,,,,,,0
2037,dept-intl,intl-jdxw,西班牙加泰罗尼亚理工大学Euncet商学院代表团访问深技大,1/26/2026,FALSE,,FALSE,TRUE,412,1217,FALSE,0.95,,,,,,,,0
2028,dept-intl,intl-lfjl,Ara坎特伯雷理工学院校长一行到访深圳技术大学,1/26/2026,FALSE,,FALSE,TRUE,414,1217,FALSE,0.95,,,,,,,,0
2027,dept-intl,intl-jdxw,Ara坎特伯雷理工学院校长一行到访深圳技术大学,1/26/2026,FALSE,,FALSE,TRUE,434,1217,FALSE,0.95,,,,,,,,0
2017,dept-intl,intl-jdxw,国际合作伙伴——法国雷恩高等商学院,10/22/2025,FALSE,,FALSE,TRUE,430,1210,FALSE,0.95,,,,,,,,0
2008,dept-intl,intl-lfjl,2025国际周落下帷幕,10/13/2025,FALSE,,FALSE,TRUE,454,1211,FALSE,0.95,,,,,,,,0
1998,dept-intl,intl-lfjl,瑞士高校师生团与深技大师生共探科技文化交流新路径,9/19/2025,FALSE,,FALSE,TRUE,418,1217,FALSE,0.95,,,,,,,,0
1988,dept-intl,intl-jwjl,路，就是书,9/4/2025,FALSE,,FALSE,TRUE,406,1206,FALSE,0.95,,,,,,,,0
1958,dept-intl,intl-jwjl,OTH交换生之旅：多元文化与友谊,6/18/2025,FALSE,,FALSE,TRUE,582,1230,TRUE,0.9,交换项目,OTH交换生之旅,,,,,OTH交换生项目，旨在促进多元文化交流与友谊。,0
1847,dept-intl,intl-jwjl,深技大学子的留学交换生活,10/22/2024,FALSE,,FALSE,TRUE,427,1210,FALSE,0.95,,,,,,,,0
1821,dept-intl,intl-jwjl,纽伦堡，我们来啦！,9/2/2024,FALSE,,FALSE,TRUE,430,1210,FALSE,0.95,,,,,,,,0
1818,dept-intl,intl-jwjl,德国夏日之旅开启！,9/2/2024,FALSE,,FALSE,TRUE,487,1207,FALSE,0.95,,,,,,,,
1658,dept-intl,intl-ykzxm-2022,2022年 交换生项目,11/30/2022,FALSE,,FALSE,TRUE,500,1223,TRUE,0.9,交换项目,交换生项目,,,,,,0
1648,dept-intl,intl-ykzxm-2020,2020年 短期交流活动,11/24/2022,FALSE,,FALSE,TRUE,470,1219,FALSE,0.95,,,,,,,,0
1647,dept-intl,intl-ykzxm-2019,2019年 交换生项目,11/30/2022,FALSE,,FALSE,TRUE,477,1223,TRUE,0.8,交换项目,交换生项目,,,,,,0
1272,dept-intl,intl-ykzxm-2019,2019年 短期交流活动,11/24/2022,FALSE,,FALSE,TRUE,424,1219,FALSE,0.95,,,,,,,,0
1271,dept-intl,intl-ykzxm-2018,2018年 短期交流活动,11/24/2022,FALSE,,FALSE,TRUE,412,1219,FALSE,0.95,,,,,,,,0
ext_1813277024,dept-intl,intl-jdxw,礼宾知识,,FALSE,,FALSE,TRUE,412,1194,FALSE,0.95,,,,,,,,0
ext_1329874931,dept-intl,intl-jdxw,领事常识,,FALSE,,FALSE,TRUE,410,1194,FALSE,0.95,,,,,,,,0
